Wall time,Step,Value
1517768017.6234903,194,-0.7200000286102295
1517768017.7274656,195,-0.7200000286102295
1517768017.7982814,196,-0.7599999904632568
1517768017.9047718,197,-0.699999988079071
1517768017.9943721,198,-0.7099999785423279
1517768018.0898895,199,-0.699999988079071
1517768018.1654227,200,-0.7699999809265137
1517768018.263912,201,-0.7300000190734863
1517768018.3555217,202,-0.699999988079071
1517768018.4428816,203,-0.7099999785423279
1517768018.533445,204,-0.75
1517768018.6131668,205,-0.7400000095367432
1517768018.7365756,206,-0.6899999976158142
1517768018.830447,207,-0.699999988079071
1517768018.9204805,208,-0.7099999785423279
1517768018.990836,209,-0.800000011920929
1517768019.0807393,210,-0.7400000095367432
1517768019.182119,211,-0.699999988079071
1517768019.2804859,212,-0.75
1517768019.358236,213,-0.7599999904632568
1517768019.4435139,214,-0.7699999809265137
1517768019.5151052,215,-0.7699999809265137
1517768019.596429,216,-0.7599999904632568
1517768019.6832461,217,-0.7300000190734863
1517768019.7729104,218,-0.7400000095367432
1517768019.8551059,219,-0.75
1517768019.9524152,220,-0.75
1517768020.052554,221,-0.699999988079071
1517768020.123422,222,-0.7699999809265137
1517768020.2251415,223,-0.7300000190734863
1517768020.3444862,224,-0.6345454454421997
1517768020.4243543,225,-0.7300000190734863
1517768020.5205438,226,-0.7099999785423279
1517768020.6163802,227,-0.75
1517768020.711942,228,-0.7400000095367432
1517768020.8113642,229,-0.7099999785423279
1517768020.9005027,230,-0.7400000095367432
1517768020.9983265,231,-0.7099999785423279
1517768021.0806909,232,-0.75
1517768021.1974435,233,-0.5689898729324341
1517768021.2818704,234,-0.7300000190734863
1517768021.3737557,235,-0.7200000286102295
1517768021.4573312,236,-0.7300000190734863
1517768021.563407,237,-0.6545454263687134
1517768021.6738133,238,-0.7300000190734863
1517768021.7496846,239,-0.7900000214576721
1517768021.8214371,240,-0.7599999904632568
1517768021.8893342,241,-0.7699999809265137
1517768021.9851992,242,-0.7099999785423279
1517768022.0758631,243,-0.75
1517768022.185443,244,-0.639090895652771
1517768022.2930193,245,-0.7099999785423279
1517768022.391353,246,-0.7145454287528992
1517768022.476806,247,-0.7099999785423279
1517768022.5539184,248,-0.7200000286102295
1517768022.636669,249,-0.7200000286102295
1517768022.724033,250,-0.7300000190734863
1517768022.817002,251,-0.7400000095367432
1517768022.8983636,252,-0.7400000095367432
1517768022.9869812,253,-0.7400000095367432
1517768023.0677736,254,-0.7300000190734863
1517768023.1680064,255,-0.6899999976158142
1517768023.2455,256,-0.7699999809265137
1517768023.3298311,257,-0.7799999713897705
1517768023.413704,258,-0.7099999785423279
1517768023.498466,259,-0.7799999713897705
1517768023.5774257,260,-0.7099999785423279
1517768023.6652796,261,-0.7699999809265137
1517768023.7704306,262,-0.4399999976158142
1517768023.8450434,263,-0.7300000190734863
1517768023.943262,264,-0.699999988079071
1517768024.0341554,265,-0.7400000095367432
1517768024.1170526,266,-0.7099999785423279
1517768024.2029455,267,-0.75
1517768024.3098006,268,-0.699999988079071
1517768024.3917196,269,-0.75
1517768024.484834,270,-0.699999988079071
1517768024.5791686,271,-0.7200000286102295
1517768024.700192,272,-0.6899999976158142
1517768024.7984502,273,-0.7200000286102295
1517768024.9048269,274,-0.6899999976158142
1517768025.0191276,275,-0.699999988079071
1517768025.0917628,276,-0.7799999713897705
1517768025.186742,277,-0.7300000190734863
1517768025.2841716,278,-0.7200000286102295
1517768025.3725488,279,-0.7400000095367432
1517768025.4706187,280,-0.699999988079071
1517768025.552201,281,-0.75
1517768025.6467836,282,-0.7099999785423279
1517768025.719095,283,-0.8100000023841858
1517768025.8436532,284,-0.6800000071525574
1517768025.9455607,285,-0.7200000286102295
1517768026.0649614,286,-0.6600000262260437
1517768026.1588104,287,-0.7200000286102295
1517768026.2450206,288,-0.75
1517768026.3528166,289,-0.7099999785423279
1517768026.431212,290,-0.7099999785423279
1517768026.5018601,291,-0.7699999809265137
1517768026.5865345,292,-0.7099999785423279
1517768026.6750028,293,-0.699999988079071
1517768026.7691405,294,-0.7099999785423279
1517768026.8429093,295,-0.75
1517768026.9441063,296,-0.6600000262260437
1517768027.0465744,297,-0.699999988079071
1517768027.1487975,298,-0.699999988079071
1517768027.2266073,299,-0.7599999904632568
1517768027.3105912,300,-0.7400000095367432
1517768027.4086282,301,-0.699999988079071
1517768027.4916155,302,-0.7200000286102295
1517768027.578883,303,-0.7699999809265137
1517768027.6796606,304,-0.75
1517768027.8111112,305,-0.614545464515686
1517768027.9115248,306,-0.75
1517768028.0161846,307,-0.7400000095367432
1517768028.1033065,308,-0.7599999904632568
1517768028.2040565,309,-0.7300000190734863
1517768028.3055108,310,-0.7099999785423279
1517768028.4234989,311,-0.7200000286102295
1517768028.530195,312,-0.7099999785423279
1517768028.6357577,313,-0.7200000286102295
1517768028.7189033,314,-0.7400000095367432
1517768028.797826,315,-0.7799999713897705
1517768028.8977485,316,-0.7200000286102295
1517768028.999115,317,-0.7599999904632568
1517768029.0991266,318,-0.75
1517768029.2052414,319,-0.7200000286102295
1517768029.2834616,320,-0.75
1517768029.3372893,321,-0.8199999928474426
1517768029.409041,322,-0.7799999713897705
